Ciudad,Fecha,Gestor,#,Etapa,Fuente,Sucursal,Categoría,kg,Usuario,Hora Registro,ID
Bogotá,12/13/2024,WERO,7282,Recolección,Mascompost,La serena,Orgánicos,95.32,,,12511
Bogotá,12/13/2024,WERO,7283,Recolección,Mascompost,La serena,Orgánicos,1665,,,12512
Cali,12/13/2024,WERO,,Caracterización,Mr. Bross,Cali,Cartón,22.2,,,12513
Cali,12/13/2024,WERO,7579,Recolección,Mr. Bross,Ciudad Jardín,Mezclado,4.9,,,12514
Cali,12/13/2024,WERO,,Caracterización,Mr. Bross,Cali,PEAD,5.6,,,12515
Cali,12/13/2024,WERO,,Caracterización,Mr. Bross,Cali,PEBD,3,,,12516
Cali,12/13/2024,WERO,,Caracterización,Mr. Bross,Cali,PET,10.4,,,12517
Cali,12/13/2024,WERO,,Caracterización,Mr. Bross,Cali,Plegadiza,4.6,,,12518
Cali,12/13/2024,WERO,,Caracterización,Mr. Bross,Cali,Rechazo,2.6,,,12519
Cali,12/13/2024,WERO,7582,Recolección,Pisco,Ciudad Jardín,Orgánicos,14.8,,,12520
Bogotá,12/13/2024,WERO,7284,Recolección,Qbano,Connecta - Bogotá,Mezclado,3,,,12521
Bogotá,12/13/2024,WERO,7288,Recolección,Qbano,Galan - Bogotá,Mezclado,2,,,12522
Bogotá,12/13/2024,WERO,7290,Recolección,Qbano,Kennedy - Bogotá,Mezclado,1,,,12523
Bogotá,12/13/2024,WERO,7286,Recolección,Qbano,Lourdes - Bogotá,Mezclado,1,,,12524
Bogotá,12/13/2024,WERO,7289,Recolección,Qbano,Mundo Aventura - Bogotá,Mezclado,1,,,12525
Bogotá,12/13/2024,WERO,7285,Recolección,Qbano,Quinta Paredes - Bogotá,Mezclado,0,,,12526
Bogotá,12/13/2024,WERO,7287,Recolección,Qbano,Santa Isabel - Bogotá,Mezclado,2,,,12527
Bogotá,12/13/2024,WERO,7281,Recolección,Qbano,Villa del Prado - Bogotá,Mezclado,1,,,12528
Cali,12/13/2024,WERO,,Caracterización,Qbano,Cali,Archivo,12.5,,,12529
Cali,12/13/2024,WERO,,Caracterización,Qbano,Cali,Cartón,56.3,,,12530
Cali,12/13/2024,WERO,7576,Recolección,Qbano,Av. Roosevelt - Cali,Mezclado,2.35,,,12531
Cali,12/13/2024,WERO,7570,Recolección,Qbano,Calima - Cali,Mezclado,5.5,,,12532
Cali,12/13/2024,WERO,7577,Recolección,Qbano,Cámbulos - Cali,Mezclado,6.3,,,12533
Cali,12/13/2024,WERO,7583,Recolección,Qbano,Ciudad Jardín - Cali,Mezclado,5.3,,,12534
Cali,12/13/2024,WERO,7571,Recolección,Qbano,Guayacanes - Cali,Mezclado,3.75,,,12535
Cali,12/13/2024,WERO,7569,Recolección,Qbano,La Merced - Cali,Mezclado,23,,,12536
Cali,12/13/2024,WERO,7568,Recolección,Qbano,Norte 1 - Cali,Mezclado,4.25,,,12537
Cali,12/13/2024,WERO,7566,Recolección,Qbano,Norte 2 - Cali,Mezclado,6.1,,,12538
Cali,12/13/2024,WERO,7578,Recolección,Qbano,Panamericano - Cali,Mezclado,2.4,,,12539
Cali,12/13/2024,WERO,7584,Recolección,Qbano,Republica de Israel - Cali,Mezclado,2.7,,,12540
Cali,12/13/2024,WERO,7572,Recolección,Qbano,San Fernando - Cali,Mezclado,5.4,,,12541
Cali,12/13/2024,WERO,7585,Recolección,Qbano,Valle Grande - Cali,Mezclado,4.3,,,12542
Cali,12/13/2024,WERO,,Caracterización,Qbano,Cali,Orgánicos,65.55,,,12543
Cali,12/13/2024,WERO,,Caracterización,Qbano,Cali,PEAD,13.3,,,12544
Cali,12/13/2024,WERO,,Caracterización,Qbano,Cali,PEBD,4.5,,,12545
Cali,12/13/2024,WERO,,Caracterización,Qbano,Cali,PET,14.9,,,12546
Cali,12/13/2024,WERO,,Caracterización,Qbano,Cali,Plegadiza,12.3,,,12547
Cali,12/13/2024,WERO,,Caracterización,Qbano,Cali,Rechazo,53.2,,,12548
Cali,12/13/2024,WERO,,Caracterización,Storia D´Amore,Cali,Archivo,4.6,,,12549
Cali,12/13/2024,WERO,,Caracterización,Storia D´Amore,Cali,Cartón,21.9,,,12550
Cali,12/13/2024,WERO,,Caracterización,Storia D´Amore,Cali,Chatarra,8.3,,,12551
Cali,12/13/2024,WERO,7562,Recolección,Storia D´Amore,Granada,Mezclado,271.1,,,12552
Cali,12/13/2024,WERO,,Caracterización,Storia D´Amore,Cali,PEAD,3.9,,,12553
Cali,12/13/2024,WERO,,Caracterización,Storia D´Amore,Cali,PEBD,3.8,,,12554
Cali,12/13/2024,WERO,,Caracterización,Storia D´Amore,Cali,Plegadiza,8.2,,,12555
Cali,12/13/2024,WERO,,Caracterización,Storia D´Amore,Cali,Rechazo,8,,,12556
Cali,12/13/2024,WERO,,Caracterización,Storia D´Amore,Cali,Vidrio,660,,,12557
Cali,12/13/2024,WERO,7563,Recolección,Tecnoplast,Popular,Orgánicos,36.3,,,12558
Cali,12/13/2024,WERO,7567,Recolección,Tejo Pachanguero,Granada,Orgánicos,167,,,12559
Cali,12/13/2024,WERO,,Caracterización,Tortelli,Cali,Archivo,0.9,,,12560
Cali,12/13/2024,WERO,,Caracterización,Tortelli,Cali,Cartón,55.4,,,12561
Cali,12/13/2024,WERO,,Caracterización,Tortelli,Cali,Chatarra,17.55,,,12562
Cali,12/13/2024,WERO,7580,Recolección,Tortelli,Palmas Mall,Mezclado,52.8,,,12563
Cali,12/13/2024,WERO,7565,Recolección,Tortelli,Peñón,Mezclado,39.25,,,12564
Cali,12/13/2024,WERO,,Caracterización,Tortelli,Cali,PEBD,1.8,,,12565
Cali,12/13/2024,WERO,,Caracterización,Tortelli,Cali,PET,7.6,,,12566
Cali,12/13/2024,WERO,,Caracterización,Tortelli,Cali,Plegadiza,2.2,,,12567
Cali,12/13/2024,WERO,,Caracterización,Tortelli,Cali,Rechazo,16.2,,,12568
Cali,12/13/2024,WERO,,Caracterización,Tortelli,Cali,Vidrio,104.7,,,12569
Cali,12/16/2024,WERO,7600,Recolección,Faró,Ciudad Jardín,Mezclado,62.3,,,12570
Cali,12/16/2024,WERO,,Caracterización,Faró,Cali,Orgánicos,62.3,,,12571
Bogotá,12/16/2024,WERO,7294,Recolección,Pan Pa' Ya,Calle 96,Mezclado,12,,,12572
Bogotá,12/16/2024,WERO,7295,Recolección,Pan Pa' Ya,Calle 98,Mezclado,35,,,12573
Bogotá,12/16/2024,WERO,7298,Recolección,Pan Pa' Ya,Calleja,Mezclado,4,,,12574
Bogotá,12/16/2024,WERO,7291,Recolección,Pan Pa' Ya,Chapinero,Mezclado,73,,,12575
Bogotá,12/16/2024,WERO,7296,Recolección,Pan Pa' Ya,Chico Miranda,Mezclado,31,,,12576
Bogotá,12/16/2024,WERO,7293,Recolección,Pan Pa' Ya,El Retiro,Mezclado,11,,,12577
Bogotá,12/16/2024,WERO,7308,Recolección,Pan Pa' Ya,Esmeralda,Mezclado,4,,,12578
Bogotá,12/16/2024,WERO,7300,Recolección,Pan Pa' Ya,Mazuren,Mezclado,2,,,12579
Bogotá,12/16/2024,WERO,7302,Recolección,Pan Pa' Ya,Oficina principal,Mezclado,3,,,12580
Bogotá,12/16/2024,WERO,7297,Recolección,Pan Pa' Ya,Pasadena,Mezclado,0,,,12581
Bogotá,12/16/2024,WERO,7304,Recolección,Pan Pa' Ya,Pepe Sierra,Mezclado,11,,,12582
Bogotá,12/16/2024,WERO,7292,Recolección,Pan Pa' Ya,Rosales,Mezclado,37,,,12583
Bogotá,12/16/2024,WERO,7303,Recolección,Pan Pa' Ya,Suba,Mezclado,31,,,12584
Bogotá,12/16/2024,WERO,7299,Recolección,Pan Pa' Ya,Toberin,Mezclado,1,,,12585
Bogotá,12/16/2024,WERO,7307,Recolección,Papa John's,Corferias,Mezclado,1,,,12586
Cali,12/16/2024,WERO,7599,Recolección,Pisco,Ciudad Jardín,Orgánicos,48.1,,,12587
Bogotá,12/16/2024,WERO,7309,Recolección,Qbano,Connecta - Bogotá,Mezclado,3,,,12588
Bogotá,12/16/2024,WERO,7311,Recolección,Qbano,Galan - Bogotá,Mezclado,2,,,12589
Bogotá,12/16/2024,WERO,7305,Recolección,Qbano,Lourdes - Bogotá,Mezclado,3,,,12590
Bogotá,12/16/2024,WERO,7306,Recolección,Qbano,Quinta Paredes - Bogotá,Mezclado,0,,,12591
Bogotá,12/16/2024,WERO,7310,Recolección,Qbano,Santa Isabel - Bogotá,Mezclado,0,,,12592
Bogotá,12/16/2024,WERO,7301,Recolección,Qbano,Villa del Prado - Bogotá,Mezclado,1,,,12593
Cali,12/16/2024,WERO,7595,Recolección,Qbano,Av. Roosevelt - Cali,Mezclado,0.7,,,12594
Cali,12/16/2024,WERO,7591,Recolección,Qbano,Calima - Cali,Mezclado,3.2,,,12595
Cali,12/16/2024,WERO,7596,Recolección,Qbano,Cámbulos - Cali,Mezclado,5.7,,,12596
Cali,12/16/2024,WERO,8001,Recolección,Qbano,Ciudad Jardín - Cali,Mezclado,0,,,12597
Cali,12/16/2024,WERO,7592,Recolección,Qbano,Guayacanes - Cali,Mezclado,4,,,12598
Cali,12/16/2024,WERO,7590,Recolección,Qbano,La Merced - Cali,Mezclado,22,,,12599
Cali,12/16/2024,WERO,7589,Recolección,Qbano,Norte 1 - Cali,Mezclado,3.5,,,12600
Cali,12/16/2024,WERO,7588,Recolección,Qbano,Norte 2 - Cali,Mezclado,6.5,,,12601
Cali,12/16/2024,WERO,7597,Recolección,Qbano,Panamericano - Cali,Mezclado,7.6,,,12602
Cali,12/16/2024,WERO,8002,Recolección,Qbano,Republica de Israel - Cali,Mezclado,3.2,,,12603
Cali,12/16/2024,WERO,7594,Recolección,Qbano,San Fernando - Cali,Mezclado,18,,,12604
Cali,12/16/2024,WERO,8003,Recolección,Qbano,Valle Grande - Cali,Mezclado,4.8,,,12605
Cali,12/16/2024,WERO,7587,Recolección,Storia D´Amore,Granada,Mezclado,433.2,,,12606
Cali,12/16/2024,WERO,7598,Recolección,Tortelli,Palmas Mall,Mezclado,36.7,,,12607
Cali,12/16/2024,WERO,7586,Recolección,Tortelli,Peñón,Mezclado,45.7,,,12608
Bogotá,12/17/2024,ASSORSA,,Caracterización,Dunkin Bogotá,Bogotá,Cartón,2,,,12609
Cali,12/17/2024,WERO,8010,Recolección,Dunkin Cali,San Vicente,Mezclado,2,,,12610
Cali,12/17/2024,WERO,8007,Recolección,Mr. Bross,Ciudad Jardín,Mezclado,6.4,,,12611
Cali,12/17/2024,WERO,8011,Recolección,Mr. Bross,La Flora,Mezclado,7.1,,,12612
Cali,12/17/2024,WERO,8005,Recolección,Mr. Bross,Los Gatos,Mezclado,4.7,,,12613
Cali,12/17/2024,WERO,8009,Recolección,Mr. Bross,Parque del Perro,Mezclado,4.1,,,12614
Cali,12/17/2024,WERO,,Caracterización,Once Once,Cali,Cartón,16.7,,,12615
Cali,12/17/2024,WERO,8008,Recolección,Once Once,Cañasgordas,Mezclado,469.7,,,12616
Cali,12/17/2024,WERO,,Caracterización,Once Once,Cali,Orgánicos,104,,,12617
Cali,12/17/2024,WERO,,Caracterización,Once Once,Cali,Rechazo,10,,,12618
Cali,12/17/2024,WERO,,Caracterización,Once Once,Cali,T. de grasa,37.6,,,12619
Cali,12/17/2024,WERO,,Caracterización,Once Once,Cali,Vidrio,162,,,12620
Bogotá,12/17/2024,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Archivo,14,,,12621
Bogotá,12/17/2024,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Cartón,35,,,12622
Bogotá,12/17/2024,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,PET,97,,,12623
Bogotá,12/17/2024,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Rechazo,11,,,12624
Bogotá,12/17/2024,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Vidrio,42,,,12625
Bogotá,12/17/2024,ASSORSA,,Caracterización,Papa John's,Bogotá,PET,2,,,12626
Bogotá,12/17/2024,ASSORSA,,Caracterización,Qbano,Bogotá,Archivo,9,,,12627
Bogotá,12/17/2024,ASSORSA,,Caracterización,Qbano,Bogotá,Cartón,8,,,12628
Bogotá,12/17/2024,ASSORSA,,Caracterización,Qbano,Bogotá,Chatarra,7,,,12629
Bogotá,12/17/2024,ASSORSA,,Caracterización,Qbano,Bogotá,PET,1,,,12630
Bogotá,12/17/2024,ASSORSA,,Caracterización,Qbano,Bogotá,Rechazo,2,,,12631
Cali,12/17/2024,WERO,8006,Recolección,Qbano,Normandia - Cali,Mezclado,32.2,,,12632
Cali,12/17/2024,WERO,8004,Recolección,Tejo Pachanguero,Granada,Orgánicos,98,,,12633
Bogotá,12/18/2024,ASSORSA,,Caracterización,Dunkin Bogotá,Bogotá,Archivo,8,,,12634
Bogotá,12/18/2024,ASSORSA,,Caracterización,Dunkin Bogotá,Bogotá,Cartón,13,,,12635
Bogotá,12/18/2024,WERO,7314,Recolección,Dunkin Bogotá,PV 103,Mezclado,3,,,12636
Bogotá,12/18/2024,WERO,7319,Recolección,Dunkin Bogotá,PV 103,Mezclado,23,,,12637
Bogotá,12/18/2024,WERO,7313,Recolección,Dunkin Bogotá,PV 134,Mezclado,5,,,12638
Bogotá,12/18/2024,WERO,7318,Recolección,Dunkin Bogotá,PV 225,Mezclado,3,,,12639
Bogotá,12/18/2024,WERO,7315,Recolección,Dunkin Bogotá,PV 240,Mezclado,5,,,12640
Bogotá,12/18/2024,WERO,7317,Recolección,Dunkin Bogotá,PV 244,Mezclado,4,,,12641
Bogotá,12/18/2024,WERO,7320,Recolección,Dunkin Bogotá,PV 262,Mezclado,2.5,,,12642
Bogotá,12/18/2024,WERO,7316,Recolección,Dunkin Bogotá,PV 285,Mezclado,5,,,12643
Bogotá,12/18/2024,ASSORSA,,Caracterización,Dunkin Bogotá,Bogotá,PEBD,5,,,12644
Bogotá,12/18/2024,ASSORSA,,Caracterización,Dunkin Bogotá,Bogotá,Rechazo,3,,,12645
Cali,12/18/2024,WERO,,Caracterización,Faró,Cali,Cartón,1.1,,,12646
Cali,12/18/2024,WERO,8025,Recolección,Faró,Ciudad Jardín,Mezclado,77.3,,,12647
Cali,12/18/2024,WERO,,Caracterización,Faró,Cali,Orgánicos,52,,,12648
Cali,12/18/2024,WERO,,Caracterización,Faró,Cali,Vidrio,24.2,,,12649
Bogotá,12/18/2024,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Cartón,16,,,12650
Bogotá,12/18/2024,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,PET,10,,,12651
Bogotá,12/18/2024,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Rechazo,8,,,12652
Cali,12/18/2024,WERO,8026,Recolección,Pisco,Ciudad Jardín,Orgánicos,16.95,,,12653
Bogotá,12/18/2024,ASSORSA,,Caracterización,Qbano,Bogotá,Archivo,5,,,12654
Bogotá,12/18/2024,ASSORSA,,Caracterización,Qbano,Bogotá,Cartón,7,,,12655
Bogotá,12/18/2024,WERO,7223,Recolección,Qbano,Connecta - Bogotá,Mezclado,1.5,,,12656
Bogotá,12/18/2024,WERO,7327,Recolección,Qbano,Galan - Bogotá,Mezclado,4,,,12657
Bogotá,12/18/2024,WERO,7329,Recolección,Qbano,Kennedy - Bogotá,Mezclado,1,,,12658
Bogotá,12/18/2024,WERO,7325,Recolección,Qbano,Lourdes - Bogotá,Mezclado,0.5,,,12659
Bogotá,12/18/2024,WERO,7326,Recolección,Qbano,Mundo Aventura - Bogotá,Mezclado,1,,,12660
Bogotá,12/18/2024,WERO,7324,Recolección,Qbano,Quinta Paredes - Bogotá,Mezclado,1,,,12661
Bogotá,12/18/2024,WERO,7328,Recolección,Qbano,Santa Isabel - Bogotá,Mezclado,1,,,12662
Bogotá,12/18/2024,WERO,7322,Recolección,Qbano,Villa del Prado - Bogotá,Mezclado,1,,,12663
Bogotá,12/18/2024,ASSORSA,,Caracterización,Qbano,Bogotá,PEBD,2,,,12664
Bogotá,12/18/2024,ASSORSA,,Caracterización,Qbano,Bogotá,Rechazo,3,,,12665
Cali,12/18/2024,WERO,8021,Recolección,Qbano,Av. Roosevelt - Cali,Mezclado,2.55,,,12666
Cali,12/18/2024,WERO,8017,Recolección,Qbano,Calima - Cali,Mezclado,7.95,,,12667
Cali,12/18/2024,WERO,8022,Recolección,Qbano,Cámbulos - Cali,Mezclado,3.45,,,12668
Cali,12/18/2024,WERO,8027,Recolección,Qbano,Ciudad Jardín - Cali,Mezclado,1.65,,,12669
Cali,12/18/2024,WERO,8018,Recolección,Qbano,Guayacanes - Cali,Mezclado,3.85,,,12670
Cali,12/18/2024,WERO,8016,Recolección,Qbano,La Merced - Cali,Mezclado,7.8,,,12671
Cali,12/18/2024,WERO,8015,Recolección,Qbano,Norte 1 - Cali,Mezclado,4.8,,,12672
Cali,12/18/2024,WERO,8014,Recolección,Qbano,Norte 2 - Cali,Mezclado,4.75,,,12673
Cali,12/18/2024,WERO,8023,Recolección,Qbano,Panamericano - Cali,Mezclado,5.1,,,12674
Cali,12/18/2024,WERO,8028,Recolección,Qbano,Republica de Israel - Cali,Mezclado,2.1,,,12675
Cali,12/18/2024,WERO,8019,Recolección,Qbano,San Fernando - Cali,Mezclado,7.25,,,12676
Cali,12/18/2024,WERO,8029,Recolección,Qbano,Valle Grande - Cali,Mezclado,1.85,,,12677
Cali,12/18/2024,WERO,8012,Recolección,Storia D´Amore,Granada,Mezclado,212.25,,,12678
Cali,12/18/2024,WERO,8020,Recolección,Tortelli,Palmas Mall,Mezclado,30.7,,,12679
Cali,12/18/2024,WERO,8013,Recolección,Tortelli,Peñón,Mezclado,44.5,,,12680
Cali,12/19/2024,WERO,,Caracterización,Calathea,Cali,Cartón,3.3,,,12681
Cali,12/19/2024,WERO,8034,Recolección,Calathea,San Fernando,Mezclado,36.05,,,12682
Cali,12/19/2024,WERO,,Caracterización,Calathea,Cali,Orgánicos,30.6,,,12683
Cali,12/19/2024,WERO,,Caracterización,Calathea,Cali,PEBD,0.15,,,12684
Cali,12/19/2024,WERO,,Caracterización,Calathea,Cali,Plegadiza,1,,,12685
Cali,12/19/2024,WERO,,Caracterización,Calathea,Cali,Vidrio,1,,,12686
Cali,12/19/2024,WERO,8036,Recolección,Dunkin Cali,San Vicente,Mezclado,4.6,,,12687
Bogotá,12/19/2024,WERO,7330,Recolección,Mascompost,La serena,Orgánicos,86,,,12688
Cali,12/19/2024,WERO,8030,Recolección,Merca Mio,Merca Mío,Mezclado,13.35,,,12689
Cali,12/19/2024,WERO,8035,Recolección,Mr. Bross,El Refugio,Mezclado,1.9,,,12690
Cali,12/19/2024,WERO,8038,Recolección,Mr. Bross,La Flora,Mezclado,6,,,12691
Cali,12/19/2024,WERO,8033,Recolección,Mr. Bross,Los Gatos,Mezclado,3.8,,,12692
Cali,12/19/2024,WERO,8032,Recolección,Qbano,Normandia - Cali,Mezclado,16.3,,,12693
Cali,12/19/2024,WERO,8031,Recolección,Tejo Pachanguero,Granada,Orgánicos,46.7,,,12694
Cali,12/19/2024,WERO,8037,Recolección,Uva de Lujo,Granada,Mezclado,2,,,12695
Bogotá,12/20/2024,WERO,7332,Recolección,Dunkin Bogotá,PV 225,Mezclado,4,,,12696
Bogotá,12/20/2024,WERO,7331,Recolección,Dunkin Bogotá,PV 240,Mezclado,0,,,12697
Cali,12/20/2024,WERO,,Caracterización,Faró,Cali,Cartón,2.8,,,12698
Cali,12/20/2024,WERO,8505,Recolección,Faró,Ciudad Jardín,Mezclado,60.95,,,12699
Cali,12/20/2024,WERO,,Caracterización,Faró,Cali,Orgánicos,52,,,12700
Cali,12/20/2024,WERO,,Caracterización,Faró,Cali,Vidrio,6.15,,,12701
Cali,12/20/2024,WERO,8042,Recolección,Jaramillo Mora,La Flora,Orgánicos,24.5,,,12702
Bogotá,12/20/2024,WERO,7334,Recolección,Mascompost,La serena,Orgánicos,103.38,,,12703
Cali,12/20/2024,WERO,,Caracterización,Mr. Bross,Cali,Cartón,17.2,,,12704
Cali,12/20/2024,WERO,8504,Recolección,Mr. Bross,Ciudad Jardín,Mezclado,6.8,,,12705
Cali,12/20/2024,WERO,,Caracterización,Mr. Bross,Cali,PEAD,3.2,,,12706
Cali,12/20/2024,WERO,,Caracterización,Mr. Bross,Cali,PEBD,3.6,,,12707
Cali,12/20/2024,WERO,,Caracterización,Mr. Bross,Cali,PET,9.8,,,12708
Cali,12/20/2024,WERO,,Caracterización,Mr. Bross,Cali,Plegadiza,5.2,,,12709
Cali,12/20/2024,WERO,,Caracterización,Mr. Bross,Cali,Rechazo,1.8,,,12710
Cali,12/20/2024,WERO,8506,Recolección,Pisco,Ciudad Jardín,Orgánicos,26.65,,,12711
Bogotá,12/20/2024,WERO,7335,Recolección,Qbano,Connecta - Bogotá,Mezclado,2,,,12712
Bogotá,12/20/2024,WERO,7339,Recolección,Qbano,Galan - Bogotá,Mezclado,2,,,12713
Bogotá,12/20/2024,WERO,7341,Recolección,Qbano,Kennedy - Bogotá,Mezclado,2,,,12714
Bogotá,12/20/2024,WERO,7337,Recolección,Qbano,Lourdes - Bogotá,Mezclado,1,,,12715
Bogotá,12/20/2024,WERO,7340,Recolección,Qbano,Mundo Aventura - Bogotá,Mezclado,2,,,12716
Bogotá,12/20/2024,WERO,7336,Recolección,Qbano,Quinta Paredes - Bogotá,Mezclado,0,,,12717
Bogotá,12/20/2024,WERO,7338,Recolección,Qbano,Santa Isabel - Bogotá,Mezclado,1,,,12718
Bogotá,12/20/2024,WERO,7333,Recolección,Qbano,Villa del Prado - Bogotá,Mezclado,1,,,12719
Cali,12/20/2024,WERO,,Caracterización,Qbano,Cali,Archivo,14.3,,,12720
Cali,12/20/2024,WERO,,Caracterización,Qbano,Cali,Cartón,92.9,,,12721
Cali,12/20/2024,WERO,8050,Recolección,Qbano,Av. Roosevelt - Cali,Mezclado,1.4,,,12722
Cali,12/20/2024,WERO,8047,Recolección,Qbano,Calima - Cali,Mezclado,4.4,,,12723
Cali,12/20/2024,WERO,8501,Recolección,Qbano,Cámbulos - Cali,Mezclado,0,,,12724
Cali,12/20/2024,WERO,8507,Recolección,Qbano,Ciudad Jardín - Cali,Mezclado,9.5,,,12725
Cali,12/20/2024,WERO,8048,Recolección,Qbano,Guayacanes - Cali,Mezclado,1.25,,,12726
Cali,12/20/2024,WERO,8046,Recolección,Qbano,La Merced - Cali,Mezclado,37.5,,,12727
Cali,12/20/2024,WERO,8045,Recolección,Qbano,Norte 1 - Cali,Mezclado,5.1,,,12728
Cali,12/20/2024,WERO,8044,Recolección,Qbano,Norte 2 - Cali,Mezclado,6.8,,,12729
Cali,12/20/2024,WERO,8502,Recolección,Qbano,Panamericano - Cali,Mezclado,3,,,12730
Cali,12/20/2024,WERO,8510,Recolección,Qbano,Republica de Israel - Cali,Mezclado,3.1,,,12731
Cali,12/20/2024,WERO,8049,Recolección,Qbano,San Fernando - Cali,Mezclado,5,,,12732
Cali,12/20/2024,WERO,8509,Recolección,Qbano,Valle Grande - Cali,Mezclado,2.4,,,12733
Cali,12/20/2024,WERO,,Caracterización,Qbano,Cali,Orgánicos,83.1,,,12734
Cali,12/20/2024,WERO,,Caracterización,Qbano,Cali,PEAD,12,,,12735
Cali,12/20/2024,WERO,,Caracterización,Qbano,Cali,PEBD,6,,,12736
Cali,12/20/2024,WERO,,Caracterización,Qbano,Cali,PET,12.8,,,12737
Cali,12/20/2024,WERO,,Caracterización,Qbano,Cali,Plegadiza,11.5,,,12738
Cali,12/20/2024,WERO,,Caracterización,Qbano,Cali,Rechazo,33.3,,,12739
Cali,12/20/2024,WERO,,Caracterización,Storia D´Amore,Cali,Archivo,3.6,,,12740
Cali,12/20/2024,WERO,,Caracterización,Storia D´Amore,Cali,Cartón,57.65,,,12741
Cali,12/20/2024,WERO,,Caracterización,Storia D´Amore,Cali,Chatarra,5.2,,,12742
Cali,12/20/2024,WERO,8041,Recolección,Storia D´Amore,Granada,Mezclado,304.15,,,12743
Cali,12/20/2024,WERO,,Caracterización,Storia D´Amore,Cali,PEAD,15.3,,,12744
Cali,12/20/2024,WERO,,Caracterización,Storia D´Amore,Cali,PEBD,4.2,,,12745
Cali,12/20/2024,WERO,,Caracterización,Storia D´Amore,Cali,Plegadiza,11.8,,,12746
Cali,12/20/2024,WERO,,Caracterización,Storia D´Amore,Cali,Rechazo,12.6,,,12747
Cali,12/20/2024,WERO,,Caracterización,Storia D´Amore,Cali,Vidrio,836.9,,,12748
Cali,12/20/2024,WERO,8040,Recolección,Tecnoplast,Popular,Orgánicos,187,,,12749
Cali,12/20/2024,WERO,,Caracterización,Tortelli,Cali,Archivo,0.6,,,12750
Cali,12/20/2024,WERO,,Caracterización,Tortelli,Cali,Cartón,65.1,,,12751
Cali,12/20/2024,WERO,,Caracterización,Tortelli,Cali,Chatarra,18.6,,,12752
Cali,12/20/2024,WERO,8503,Recolección,Tortelli,Palmas Mall,Mezclado,33,,,12753
Cali,12/20/2024,WERO,8043,Recolección,Tortelli,Peñón,Mezclado,70.25,,,12754
Cali,12/20/2024,WERO,,Caracterización,Tortelli,Cali,PEBD,2,,,12755
Cali,12/20/2024,WERO,,Caracterización,Tortelli,Cali,PET,4.9,,,12756
Cali,12/20/2024,WERO,,Caracterización,Tortelli,Cali,Plegadiza,2.5,,,12757
Cali,12/20/2024,WERO,,Caracterización,Tortelli,Cali,Rechazo,12.2,,,12758
Cali,12/20/2024,WERO,,Caracterización,Tortelli,Cali,Vidrio,153,,,12759
Cali,12/23/2024,WERO,,Caracterización,Faró,Cali,Orgánicos,79.85,,,12760
Bogotá,12/23/2024,WERO,7345,Recolección,Pan Pa' Ya,Calle 96,Mezclado,5,,,12761
Bogotá,12/23/2024,WERO,7346,Recolección,Pan Pa' Ya,Calle 98,Mezclado,40,,,12762
Bogotá,12/23/2024,WERO,7349,Recolección,Pan Pa' Ya,Calleja,Mezclado,4,,,12763
Bogotá,12/23/2024,WERO,7342,Recolección,Pan Pa' Ya,Chapinero,Mezclado,36,,,12764
Bogotá,12/23/2024,WERO,7347,Recolección,Pan Pa' Ya,Chico Miranda,Mezclado,28,,,12765
Bogotá,12/23/2024,WERO,7344,Recolección,Pan Pa' Ya,El Retiro,Mezclado,55,,,12766
Bogotá,12/23/2024,WERO,7359,Recolección,Pan Pa' Ya,Esmeralda,Mezclado,14,,,12767
Bogotá,12/23/2024,WERO,7352,Recolección,Pan Pa' Ya,Mazuren,Mezclado,4,,,12768
Bogotá,12/23/2024,WERO,7353,Recolección,Pan Pa' Ya,Oficina principal,Mezclado,5,,,12769
Bogotá,12/23/2024,WERO,7348,Recolección,Pan Pa' Ya,Pasadena,Mezclado,8,,,12770
Bogotá,12/23/2024,WERO,7343,Recolección,Pan Pa' Ya,Rosales,Mezclado,39,,,12771
Bogotá,12/23/2024,WERO,7354,Recolección,Pan Pa' Ya,Suba,Mezclado,3,,,12772
Bogotá,12/23/2024,WERO,7350,Recolección,Pan Pa' Ya,Toberin,Mezclado,4,,,12773
Bogotá,12/23/2024,WERO,7358,Recolección,Papa John's,Corferias,Mezclado,2,,,12774
Cali,12/23/2024,WERO,8522,Recolección,Pisco,Ciudad Jardín,Orgánicos,41.45,,,12775
Bogotá,12/23/2024,WERO,7360,Recolección,Qbano,Connecta - Bogotá,Mezclado,0,,,12776
Bogotá,12/23/2024,WERO,7363,Recolección,Qbano,Galan - Bogotá,Mezclado,2,,,12777
Bogotá,12/23/2024,WERO,7361,Recolección,Qbano,Kennedy - Bogotá,Mezclado,6,,,12778
Bogotá,12/23/2024,WERO,7356,Recolección,Qbano,Lourdes - Bogotá,Mezclado,1,,,12779
